stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,level_id,platform_code
214320_ENT1,,ENT Avalon St,-33.89246102,151.02432605,2,214320,1,Level 0,
214326,214326,Hudson Pde Opp Birrong Station,-33.89324110,151.02361721,,214320,1,Level 0,
214376,214376,"Birrong Station, Hudson Pde",-33.89304687,151.02377014,,214320,1,Level 0,
214381,214381,"Birrong Station, Platform 1",-33.89271504,151.02427317,,214320,1,Level -1,1
214382,214382,"Birrong Station, Platform 2",-33.89269917,151.02420759,,214320,1,Level -1,2
215010,,Harris Park Station,-33.82335268,151.00765002,1,,0,,
215010_DP1,,FTB Station St W,-33.82326002,151.00745136,3,215010,,Level 1,
215010_DP2,,LFT To P3/4,-33.82328280,151.00758198,3,215010,,Level 1,
215010_DP3,,STR To P3/4,-33.82337313,151.00757541,3,215010,,Level 1,
215010_DP4,,STR To P1/2,-33.82340490,151.00770645,3,215010,,Level 1,
215010_ENT1,,STR Station St W,-33.82317835,151.00746914,2,215010,2,Level 0,
215010_ENT2,,RMP Station St W,-33.82346941,151.00738557,2,215010,1,Level 0,
215010_ENT3,,ENT East Ped Acc,-33.82336155,151.00793114,2,215010,1,Level 0,
2150370,2150370,Station St Opp Harris Park Station,-33.82306384,151.00738822,,215010,1,Level 0,
2150401,2150401,"Harris Park Station, Platform 1",-33.82356755,151.00769245,,215010,2,Level 0,1
2150402,2150402,"Harris Park Station, Platform 2",-33.82355166,151.00762693,,215010,2,Level 0,2
2150403,2150403,"Harris Park Station, Platform 3",-33.82352783,151.00752865,,215010,1,Level 0,3
2150404,2150404,"Harris Park Station, Platform 4",-33.82351194,151.00746313,,215010,1,Level 0,4
2163181,2163181,Wattle Av Opp Carramar Station,-33.88485334,150.96111019,,216330,1,Level 0,
2163191,2163191,"Carramar Station, Platform 1",-33.88445505,150.96088647,,216330,2,Level 0,1
2163192,2163192,"Carramar Station, Platform 2",-33.88449969,150.96089934,,216330,2,Level 0,2
216330,,Carramar Station,-33.88445193,150.96098356,1,,0,,
216330_DP1,,Ped Tunnel,-33.88454437,150.96063130,3,216330,,Level -1,
216330_ENT1,,ENT Sandal Cres,-33.88476687,150.96071723,2,216330,2,Level 0,
216330_ENT2,,ENT Carramar Av,-33.88433051,150.96055658,2,216330,2,Level 0,
217030,,Casula Station,-33.95021052,150.91182891,1,,1,,
217030_DP1,,STR/LFT To P1,-33.95018628,150.91174129,3,217030,,Level 1,
217030_DP2,,STR/LFT To P2,-33.95023408,150.91193811,3,217030,,Level 1,
217030_DP3,,LFT East,-33.95026457,150.91211251,3,217030,,Level 1,
217030_ENT1,,ENT Platform 1,-33.95036795,150.91169555,2,217030,2,Level 0,
217030_ENT2,,STR East Side,-33.95004656,150.91216740,2,217030,2,Level 0,
217030_ENT3,,LFT East Side,-33.95030091,150.91210337,2,217030,2,Level 0,
2170811,2170811,"Casula Station, Platform 1",-33.95028457,150.91176742,,217030,1,Level 0,1
2170812,2170812,"Casula Station, Platform 2",-33.95017247,150.91189204,,217030,1,Level 0,2
2204125,2204125,"Sydenham Station, Railway Pde, Stand C",-33.91428103,151.16619355,,204420,1,,
220421,220421,"Sydenham Station, Railway Pde, Stand B",-33.91448016,151.16590067,,204420,1,,
220439,220439,"Sydenham Station, Railway Pde, Stand D",-33.91411970,151.16643425,,204420,1,,
220450,220450,"Sydenham Station, Railway Pde",-33.91391193,151.16671591,,204420,1,,
220510,,Wolli Creek Station,-33.92853822,151.15411287,1,,1,,
220510_CNC,,Concourse,-33.92869552,151.15399081,3,220510,,Level -1,
220510_DP1,,Acc To Concourse,-33.92873114,151.15400335,3,220510,,Level -1,
220510_DP2,,STR/LFT To P2,-33.92860593,151.15397565,3,220510,,Level -1,
220510_DP3,,STR/LFT To P1,-33.92845228,151.15398979,3,220510,,Level -1,
220510_DP4,,STR/LFT To P3/4,-33.92821962,151.15367583,3,220510,,Level -1,
220510_ENT1,,STR/LFT Discovery,-33.92887542,151.15399956,2,220510,1,Level 0,
2205101,2205101,"Turrella Station, Platform 1",-33.92982862,151.14016717,,220530,1,Level -1,1
2205102,2205102,"Turrella Station, Platform 2",-33.92988223,151.14018058,,220530,1,Level -1,2
2205111,2205111,"Wolli Creek Station, Platform 1",-33.92851440,151.15428465,,220510,1,Level -2,1
2205112,2205112,"Wolli Creek Station, Platform 2",-33.92859572,151.15427780,,220510,1,Level -2,2
2205113,2205113,"Wolli Creek Station, Platform 3",-33.92802634,151.15379614,,220510,1,Level 0,3
2205114,2205114,"Wolli Creek Station, Platform 4",-33.92806950,151.15385228,,220510,1,Level 0,4
2205115,2205115,"Wolli Creek Station, Discovery Point Pl",-33.92877441,151.15378928,,220510,1,Level 0,
220520,,Arncliffe Station,-33.93678246,151.14717400,1,,1,,
220520_CCP1,,CCP Burrows St,-33.93615756,151.14780305,,220520,,Level 0,
220520_DP1,,FTB Firth St,-33.93673687,151.14692316,3,220520,,Level 1,
220520_DP2,,LFT To P1/2,-33.93677820,151.14703327,3,220520,,Level 1,
220520_DP3,,STR To P1/2,-33.93669579,151.14707250,3,220520,,Level 1,
220520_DP4,,STR To P3/4,-33.93676910,151.14730307,3,220520,,Level 1,
220520_DP5,,LFt To P3/4,-33.93685151,151.14726383,3,220520,,Level 1,
220520_DP6,,FTB The Arcade,-33.93690075,151.14740675,3,220520,,Level 1,
220520_ENT1,,STR/LFT Firth St,-33.93671243,151.14684630,2,220520,1,Level 0,
220520_ENT2,,STR/LFT The Arcade,-33.93694999,151.14754967,2,220520,1,Level 0,
220520_KAR1,,KAR Firth St,-33.93683265,151.14675485,,220520,,Level 0,
220520_TXI1,,TXI Firth St,-33.93657495,151.14691530,,220520,,Level 0,
220521,220521,"Arncliffe Station, Firth St",-33.93646482,151.14697481,,220520,1,Level 0,
220530,,Turrella Station,-33.92979582,151.14033853,1,,1,,
220530_ENT1,,ENT Reede St,-33.92977456,151.14043478,2,220530,1,Level 0,
220530_KAR1,,KAR Turrella St,-33.93010457,151.14026702,,220530,,Level 0,
220531,220531,"Turrella Station, Turrella St",-33.93010248,151.14006155,,220530,1,Level 0,
220532,220532,Turrella St Opp Turrella Station,-33.93021370,151.13996966,,220530,1,Level 0,
220581,220581,"Arncliffe Station, Burrows St",-33.93609485,151.14805944,,220520,1,Level 0,
220591,220591,"Arncliffe Station, Platform 1",-33.93647990,151.14706202,,220520,1,Level 0,1
220592,220592,"Arncliffe Station, Platform 2",-33.93652877,151.14721573,,220520,1,Level 0,2
220593,220593,"Arncliffe Station, Platform 3",-33.93656938,151.14734742,,220520,1,Level 0,3
220594,220594,"Arncliffe Station, Platform 4",-33.93660209,151.14744630,,220520,1,Level 0,4
220710,,Bardwell Park Station,-33.93141993,151.12526266,1,,0,,
220710_ENT1,,ENT Hartill-Law Av,-33.93137997,151.12537964,2,220710,2,Level 0,
220710_KAR1,,KAR Hartill-Law Av,-33.93148538,151.12546039,,220710,,Level 0,
2207116,2207116,Hartill-Law Av Opp Bardwell Park Station,-33.93160516,151.12564994,,220710,1,Level 0,
2207143,2207143,"Bardwell Park Station, Hartill-Law Av",-33.93161132,151.12546648,,220710,1,Level 0,
220720,,Bexley North Station,-33.93750842,151.11377376,1,,1,,
220720_CCP1,,CCP Kingsgrove Av,-33.93740884,151.11297982,,220720,,Level 0,
220720_DP1,,STR To P1/2,-33.93749689,151.11384887,3,220720,,Level 0,
220720_ENT1,,ENT Bexley Rd,-33.93748465,151.11394558,2,220720,1,Level 0,
220720_KAR1,,KAR Kingsgrove Rd,-33.93730083,151.11351513,,220720,,Level 0,
2207265,2207265,"Bexley North Station, Kingsgrove Av",-33.93736708,151.11315077,,220720,1,Level 0,
2207267,2207267,Slade Rd Before Devon Rd,-33.93225006,151.12522709,,220710,1,Level 0,
2207268,2207268,Slade Rd At Hartill Law Av,-33.93185444,151.12600788,,220710,1,Level 0,
2207271,2207271,"Bardwell Park Station, Platform 1",-33.93148115,151.12504943,,220710,2,Level -1,1
2207272,2207272,"Bardwell Park Station, Platform 2",-33.93154303,151.12508485,,220710,2,Level -1,2
2207281,2207281,"Bexley North Station, Platform 1",-33.93749512,151.11363259,,220720,1,Level -1,1
2207282,2207282,"Bexley North Station, Platform 2",-33.93754873,151.11364598,,220720,1,Level -1,2
220810,,Kingsgrove Station,-33.94048235,151.10081465,1,,1,,
220810_CCP1,,CCP Shaw St,-33.94027038,151.10176661,,220810,,Level 0,
220810_ENT1,,STR/LFT Kingsgrove,-33.94044276,151.10092086,2,220810,1,Level 0,
220810_ENT2,,STR Kingsgrove,-33.94037439,151.10107973,2,220810,2,Level 0,
220810_KAR1,,KAR Shaw St,-33.94051507,151.10145405,,220810,,Level 0,
220811,220811,"Kingsgrove Station, Kingsgrove Rd",-33.94083570,151.10102621,,220810,1,Level 0,
2208135,2208135,"Kingsgrove Station, Commercial Rd",-33.94007682,151.10054653,,220810,1,Level 0,
2208141,2208141,"Kingsgrove Station, Platform 1",-33.94050538,151.10066441,,220810,1,Level -1,1
2208142,2208142,"Kingsgrove Station, Platform 2",-33.94055827,151.10069938,,220810,1,Level -1,2
220910,,Beverly Hills Station,-33.94912063,151.08086032,1,,1,,
220910_CCP1,,CCP Tooronga Tce,-33.94844212,151.08202797,,220910,,Level 0,
220910_CCP2,,CCP Morgan St,-33.94890417,151.08222306,,220910,,Level 0,
220910_ENT1,,ENT1 King Georges Rd,-33.94915013,151.08078604,2,220910,1,Level 0,
220910_ENT2,,ENT2 King Georges Rd,-33.94925048,151.08047730,2,220910,2,Level 0,
2209105,2209105,"Beverly Hills Station, Tooronga Tce",-33.94882340,151.08085692,,220910,1,Level 0,
2209108,2209108,"Beverly Hills Station, Morgan St",-33.94919267,151.08140435,,220910,1,Level 0,
2209141,2209141,"Beverly Hills Station, Platform 1",-33.94904293,151.08102959,,220910,1,Level -1,1
2209142,2209142,"Beverly Hills Station, Platform 2",-33.94909583,151.08106455,,220910,1,Level -1,2
220915,220915,Morgan St Opp Beverly Hills Station,-33.94926718,151.08160252,,220910,1,Level 0,
2209151,2209151,"Narwee Station, Platform 1",-33.94760101,151.07044094,,220920,1,Level 1,1
2209152,2209152,"Narwee Station, Platform 2",-33.94765571,151.07042193,,220920,1,Level 1,2
220920,,Narwee Station,-33.94767733,151.07058514,1,,1,,
220920_CCP1,,CCP Hannans Rd,-33.94710300,151.06888195,,220920,,Level 0,
220920_DP1,,STR/LFT To P1/2,-33.94771802,151.07071682,3,220920,,Level 0,
220920_ENT1,,ENT Hannans Rd,-33.94758957,151.07078637,2,220920,1,Level 0,
220920_ENT2,,ENT Hurst Pl,-33.94776372,151.07069737,2,220920,1,Level 0,
220920_KAR1,,KAR Hannans Rd,-33.94706315,151.06926927,,220920,,Level 0,
220920_KAR2,,KAR Hurst Pl,-33.94793101,151.07054317,,220920,,Level 0,
220920_KAR3,,KAR Fisher Ln,-33.94774740,151.07010195,,220920,,Level 0,
220920_TXI1,,TXI Hurst Pl,-33.94817105,151.07064111,,220920,,Level 0,
220922,220922,"Beverly Hills Station, King Georges Rd",-33.94870964,151.08048388,,220910,1,Level 0,
220940,220940,"Narwee Station, Broadarrow Rd",-33.94851273,151.06984653,,220920,1,Level 0,
220948,220948,Broadarrow Rd Opp Narwee Station,-33.94848270,151.07075328,,220920,1,Level 0,
220957,220957,"Narwee Station, Hannans Rd",-33.94764253,151.07109162,,220920,1,Level 0,
220970,220970,Hannans Rd Opp Narwee Station,-33.94721454,151.07041170,,220920,1,Level 0,
221010,,Riverwood Station,-33.95139401,151.05245738,1,,1,,
221010_CCP1,,CCP Thurlow St,-33.95125660,151.05361857,,221010,,Level 0,
221010_CCP2,,CCP William Rd,-33.95150157,151.05138126,,221010,,Level 0,
221010_DP1,,STR Tp P1/2,-33.95141343,151.05241505,3,221010,,Level 0,
221010_ENT1,,ENT Belmore,-33.95140951,151.05253380,2,221010,1,Level 0,
221010_KAR1,,KAR Thurlow St,-33.95149585,151.05346775,,221010,,Level 0,
221010_TXI1,,TXI Belmore Rd,-33.95199728,151.05192378,,221010,,Level 0,
2210108,2210108,Thurlow St Opp Riverwood Station,-33.95160798,151.05307302,,221010,1,Level 0,
2210109,2210109,"Riverwood Station, Thurlow St",-33.95143313,151.05318365,,221010,1,Level 0,
2210262,2210262,"Riverwood Station, Belmore Rd",-33.95176027,151.05228015,,221010,1,Level 0,
2210321,2210321,"Riverwood Station, Platform 1",-33.95144825,151.05217883,,221010,1,Level -1,1
2210322,2210322,"Riverwood Station, Platform 2",-33.95151015,151.05221421,,221010,1,Level -1,2
221047,221047,Belmore Rd Opp Riverwood Station,-33.95222158,151.05222636,,221010,1,Level 0,
221610,,Banksia Station,-33.94499641,151.14058914,1,,1,,
221610_DP1,,PDT To P1,-33.94488311,151.14047554,3,221610,,Level -1,
221610_DP2,,PDT To P2/3,-33.94493235,151.14061847,3,221610,,Level -1,
221610_DP3,,PDT To P4,-33.94498233,151.14073981,3,221610,,Level -1,
221610_ENT1,,STR Railway St,-33.94485830,151.14040947,2,221610,2,Level 0,
221610_ENT2,,LFT Railway St,-33.94479243,151.14049276,2,221610,1,Level 0,
221610_ENT3,,STR Hatterseley St,-33.94500640,151.14082747,2,221610,2,Level 0,
221610_ENT4,,LFT Hatterseley St,-33.94490709,151.14083346,2,221610,1,Level 0,
221611,221611,"Rockdale Station, Geeves Av, Stand A",-33.95137172,151.13749271,,221620,1,Level 0,
221612,221612,"Rockdale Station, Geeves Av, Stand B",-33.95150920,151.13742369,,221620,1,Level 0,
221613,221613,"Rockdale Station, Geeves Av, Stand C",-33.95163768,151.13735424,,221620,1,Level 0,
221614,221614,"Rockdale Station, Geeves Av, Stand D",-33.95270213,151.13704905,,221620,1,Level 0,
221615,221615,"Rockdale Station, Railway St, Stand H",-33.95183012,151.13645537,,221620,1,Level 0,
2216157,2216157,"Banksia Station, Hattersley St",-33.94482286,151.14092667,,221610,1,Level 0,
221616,221616,"Rockdale Station, Railway St, Stand J",-33.95150910,151.13662362,,221620,1,Level 0,
2216161,2216161,"Banksia Station, Platform 1",-33.94503894,151.14039661,,221610,1,Level 1,1
2216162,2216162,"Banksia Station, Platform 2",-33.94507201,151.14048470,,221610,1,Level 1,2
2216163,2216163,"Banksia Station, Platform 3",-33.94510472,151.14058358,,221610,1,Level 1,3
2216164,2216164,"Banksia Station, Platform 4",-33.94513779,151.14067168,,221610,1,Level 1,4
221617,221617,"Rockdale Station, Railway St, Stand G",-33.95240700,151.13618060,,221620,1,Level 0,
2216172,2216172,"Rockdale Station, Platform 2",-33.95206682,151.13665065,,221620,1,Level 0,2
2216173,2216173,"Rockdale Station, Platform 3",-33.95209953,151.13674954,,221620,1,Level 0,3
2216174,2216174,"Rockdale Station, Platform 4",-33.95214124,151.13684887,,221620,1,Level 0,4
2216175,2216175,"Rockdale Station, Platform 5",-33.95218258,151.13695899,,221620,1,Level 0,5
221618,221618,"Rockdale Station, Railway St, Stand F",-33.95212133,151.13610189,,221620,1,Level 0,
221620,,Rockdale Station,-33.95224818,151.13661619,1,,1,,
221620_DP1,,FTB Geeves Av,-33.95241937,151.13688398,3,221620,,Level 1,
221620_DP2,,Access To Plaftforms,-33.95232123,151.13658730,3,221620,,Level 1,
221620_DP3,,FTB Railway St,-33.95223100,151.13632344,3,221620,,Level 1,
221620_DP4,,STR/LFT To P2/3,-33.95220248,151.13663560,3,221620,,Level 1,
221620_DP5,,STR/LFT To P4/5,-33.95227689,151.13683382,3,221620,,Level 1,
221620_ENT1,,STR Geeves Av,-33.95228980,151.13698581,2,221620,2,Level 0,
221620_ENT2,,LFT Geeves Av,-33.95245462,151.13690731,2,221620,1,Level 0,
221620_ENT3,,STR Tramway Acde,-33.95259173,151.13684908,2,221620,2,Level 0,
221620_ENT4,,STR Railway St,-33.95220583,151.13626816,2,221620,2,Level 0,
221620_ENT5,,RMP Railway St,-33.95204891,151.13637948,2,221620,1,Level 0,
221621,221621,Railway St Opp Banksia Station,-33.94547054,151.13988780,,221610,1,Level 0,
221622,221622,"Banksia Station, Railway St",-33.94548163,151.14009375,,221610,1,Level 0,
221710,,Kogarah Station,-33.96254149,151.13248719,1,,1,,
221710_DP1,,Acc To Concourse,-33.96272677,151.13260430,3,221710,,Level 1,
221710_DP2,,FTB Station St,-33.96264952,151.13222209,3,221710,,Level 1,
221710_DP3,,STR/LFT To P4,-33.96285379,151.13257801,3,221710,,Level 1,
221710_DP4,,STR/LFT To P2/3,-33.96281426,151.13241390,3,221710,,Level 1,
221710_DP5,,STR/LFT To P1,-33.96278409,151.13223942,3,221710,,Level 1,
221710_ENT1,,STR/LFT Railway Pde,-33.96284980,151.13269676,2,221710,1,Level 0,
221710_ENT2,,STR/LFT Station St,-33.96259736,151.13216550,2,221710,1,Level 0,
2217104,2217104,"Kogarah Station, Station St, Stand E",-33.96250495,151.13196638,,221710,1,Level 0,
2217105,2217105,"Kogarah Station, Station St, Stand F",-33.96269994,151.13206233,,221710,1,Level 0,
221711,221711,"Kogarah Station, Regent St, Stand D",-33.96266391,151.13340143,,221710,1,Level 0,
221712,221712,"Kogarah Station, Railway Pde, Stand C",-33.96306751,151.13265324,,221710,1,Level 0,
2217191,2217191,"Kogarah Station, Platform 1",-33.96270132,151.13228948,,221710,1,Level 0,1
2217192,2217192,"Kogarah Station, Platform 2",-33.96271568,151.13239831,,221710,1,Level 0,2
2217193,2217193,"Kogarah Station, Platform 3",-33.96273076,151.13248554,,221710,1,Level 0,3
2217194,2217194,"Kogarah Station, Platform 4",-33.96275484,151.13257322,,221710,1,Level 0,4
221756,221756,"Kogarah Station, Railway Pde, Stand A",-33.96228365,151.13318837,,221710,1,Level 0,
221781,221781,"Kogarah Station, Railway Pde, Stand B",-33.96235125,151.13332140,,221710,1,Level 0,
221810,,Carlton Station,-33.96824293,151.12450153,1,,1,,
221810_DP1,,FTB Railway Pde,-33.96842320,151.12449944,3,221810,,Level 1,
221810_DP2,,Acc To Platforms,-33.96826273,151.12444842,3,221810,,Level 1,
221810_DP3,,FTB Carlton Pde,-33.96804865,151.12438400,3,221810,,Level 1,
221810_DP4,,LFT/STR To P1/2,-33.96816088,151.12453001,3,221810,,Level 1,
221810_DP5,,LFT/STR To P3/4,-33.96829473,151.12456892,3,221810,,Level 1,
221810_ENT1,,STR Railway Pde,-33.96849125,151.12435133,2,221810,2,Level 0,
221810_ENT2,,LFT Railway Pde,-33.96844874,151.12454393,2,221810,1,Level 0,
221810_ENT3,,STR Carlton Pde,-33.96807389,151.12416894,2,221810,2,Level 0,
221810_ENT4,,LFT Carlton Pde,-33.96800440,151.12436023,2,221810,1,Level 0,
221870,221870,"Carlton Station, Railway Pde",-33.96857517,151.12399852,,221810,1,Level 0,
221871,221871,Railway Pde Opp Carlton Station,-33.96852456,151.12496934,,221810,1,Level 0,
221879,221879,Railway Pde Opp Allawah Station,-33.97012608,151.11482732,,222020,1,Level 0,
221880,221880,"Allawah Station, Railway Pde",-33.96999905,151.11485363,,222020,1,Level 0,
221891,221891,"Carlton Station, Platform 1",-33.96815950,151.12430285,,221810,1,Level 0,1
221892,221892,"Carlton Station, Platform 2",-33.96823973,151.12432835,,221810,1,Level 0,2
221893,221893,"Carlton Station, Platform 3",-33.96831997,151.12435386,,221810,1,Level 0,3
221894,221894,"Carlton Station, Platform 4",-33.96840020,151.12437937,,221810,1,Level 0,4
222020,,Allawah Station,-33.96972995,151.11454867,1,,1,,
222020_DP1,,FTB Railway Pde,-33.96988469,151.11450206,3,222020,,Level 1,
222020_DP2,,FTB To Platforms,-33.96965690,151.11457758,3,222020,,Level 1,
222020_DP3,,FTB Roberts Ln,-33.96952952,151.11461470,3,222020,,Level 1,
222020_DP4,,STR/LFT To P1/2,-33.96958819,151.11447694,3,222020,,Level 1,
222020_DP5,,STR/LFT To P3/4,-33.96975192,151.11443077,3,222020,,Level 1,
222020_ENT1,,LFT/RMP Railway Pde,-33.96990055,151.11429735,2,222020,2,Level 0,
222020_ENT2,,STR/RMP Roberts Ln,-33.96949317,151.11462376,2,222020,1,Level 0,
2220351,2220351,"Allawah Station, Platform 1",-33.96951410,151.11426790,,222020,1,Level 0,1
2220352,2220352,"Allawah Station, Platform 2",-33.96956916,151.11423811,,222020,1,Level 0,2
2220353,2220353,"Allawah Station, Platform 3",-33.96967819,151.11421093,,222020,1,Level 0,3
2220354,2220354,"Allawah Station, Platform 4",-33.96975124,151.11418201,,222020,1,Level 0,4
222710,,Gymea Station,-34.03486950,151.08526089,1,,1,,
222710_CCP1,,CCP Chapman St,-34.03540386,151.08571946,,222710,,Level 0,
222710_ENT1,,ENT Gymea Bay Rd,-34.03486554,151.08510918,2,222710,1,Level 0,
222710_KAR1,,KAR Gymea Bay Rd,-34.03516492,151.08504779,,222710,,Level 0,
222710_TXI1,,TXI North St,-34.03466116,151.08583531,,222710,,Level 0,
2227101,2227101,"Gymea Station, Platform 1",-34.03492672,151.08543680,,222710,1,Level -1,1
2227102,2227102,"Gymea Station, Platform 2",-34.03484539,151.08544372,,222710,1,Level -1,2
222717,222717,"Gymea Station, Gymea Bay Rd",-34.03440171,151.08523843,,222710,1,Level 0,
222746,222746,Gymea Bay Rd Opp Gymea Station,-34.03505121,151.08494493,,222710,1,Level 0,
222747,222747,"Gymea Station, North St",-34.03466692,151.08566242,,222710,1,Level 0,
222810,,Miranda Station,-34.03625439,151.10209197,1,,1,,
222810_DP1,,STR/LFT To P1/2,-34.03623173,151.10196100,3,222810,,Level 0,
222810_ENT1,,ENT Kiora Rd,-34.03606046,151.10196357,2,222810,1,Level 0,
2228128,2228128,"Miranda Station, Kiora Rd",-34.03604319,151.10194109,,222810,1,Level 0,
2228131,2228131,"Miranda Station, Platform 1",-34.03631375,151.10220306,,222810,1,Level 1,1
2228132,2228132,"Miranda Station, Platform 2",-34.03621407,151.10221990,,222810,1,Level 1,2
223010,,Woolooware Station,-34.04754097,151.14375723,1,,1,,
223010_DP1,,FTB Swan St S,-34.04762594,151.14364231,3,223010,,Level 1,
